,price,packaging,product,aroma,review_text
3943,0,0,-1,0,"Aku baru dalam seminggu, dan .. hidungku langsung brutusan, komedoan, apalagi kalo aku keluar dari ruangan langsung kena terik matahari, muka aku langsung merah parah. entahlah, breakout banget sama serum ini. mengatakan banget masih ada 2 botol dirumah .. entah mau dipake buat apa."
1405,0,0,1,0,"suka banget sama toner kojie san ini, dan udah pembelian kembali untuk kesekian kalinya. & nbsp; toner ini benar2 bikin wajah cerah lho lumayan buat gantiin exfoliation toner. biasa pakai ini sebelum dan setelah cuci muka pake sabun kojiesan. karena ada mentholnya jadi ada sensasi dingin pas dipake. & nbsp; kalau buat saya pribadi sih justru suka karena berasa segar. & nbsp;"
4823,1,0,1,0,"body scrub keluaran citra ini rekomen banget untuk pemakain mingguan dan kalau budget lagi pas2an. scrubnya ga terlalu kasar jadi ga sakit dikulit dan gampang dibilas. cuma kalo klaim bisa memutihkan kulit siey kyanya ga deh, mungkin lebih bersih karena sel kulit mati terangkat. produk lokal yang oke, harganya murah dan mudah didapatkan."
770,1,0,-1,0,bb cream ini harganya super duper murah tapi punya coverage yang agak lumayan. cuma buat yang punya ketidaksempurnaan di wajah kaya bekas jerawat jangan ngarep sama produk ini deh. warnanya juga cuma 1 shade aja dan itu agak gelap buat saya. hasil pas dipake agak lama juga jadi berminyak. salahnya saya gak suka sama produk ini.
4600,0,0,0,1,"pake ini pas mandi soalnya setelah pake bakal jadi liciin banget, terus langsung dipakein sabun lagi dgn shower puff biar licinnya ilang. Aku suka wanginya bikin tenang, kalau terus rutin dipake kulit jadi agak cerah dari biasanya"
2448,-1,1,1,0,"packagingnya juaraa ~ lucu banget ~ ini rasanya seperti toner yang sejenis astringent. dulu waktu kulitku terus berminyak, ini cukup membantu mengurangi minyak berlebih. tapi kalo untuk mengecilkan pori-pori kyanya ngga terlalu ya. bukan versi 'must-have products' saya, tetapi jika Anda memiliki anggaran dan suka berpetualang, saya tidak mengerti mengapa Anda tidak membelinya: p"
3900,0,0,-1,0,Essence ini banyak dapat review bagus..waktu coba dpt dari trial kitnya..dan untung banget dapet yang kecil..agak lengket ntah kenapa..essence biasanya cepet nyerep dan ga lengket tp yg ini membuat kulit agak lengket..ga terlalu menggangu sih ..tp aku ga cocok sm esensi ini..br pake bentar timbul banyak jerawat kecil di pipi .jadi langsung berhenti pemakaian ..
4428,0,0,1,0,"Meski judul di kemasannya ini adalah wash-off mask, tapi sebenarnya scrub yang mengeksfoliasi menurut aku. jadi ya dipake untuk scrub pas muka masih agaklembab (soalnya scrubnya padet banget), habis di gosok-gosok halusuka sampeteksturnya melting gitu didiemin 10-15 menit baru deh lembut. seneng bangetpake ini soalnya habis pake ini mukaku langsung halus bangeeeeeeeeeet !! Drypatches di muka langsung hilang dan kalo dipake rutin 2x seminggu dia bisabikin dark spot di mukaku pelan-pelan memudar sampe akhirnya hilang. bakalan membeli kembali! aku udah beli sampe 2 tube dan sekarang lagi galau, mau repurchaseini lagi atau mau ganti varian lain dari jenis yang sama"
3710,0,0,0,1,"sesuai namanya, teksturnya seperti jelly. cepat meresap dikulit. agak sulit aplikasi dikulitnya, karena teksturnya yang seperti jelly. mencerahkan kulit dan gakl bikin kulit berminyak. wanginya lembut."
3168,0,0,1,-1,"saya sudah menggunakan fte selama hampir 2tahun dan saya suka banget sama produk ini. kulit saya tadinya kering dan kusam banget. sekarang alhamdulillah udah bisa dibilang normal dan tidak kusam lagi. saya suka menggunakan fte dalam botol spray. Jadi tinggal di semprot ke wajah dan ditepuk2 lalu dipijit dengan jari-jari. baunya memang agak aneh pada awalnya, tapi buat saya tidak terlalu mengganggu. saya dapat mengatakan bahwa ini adalah produk holygrail saya !!"
585,0,0,-1,-1,"pertama kali beli karena lihat judulnya baru pendinginan, saya pikir bakal ada yang dikulit dan nyaman aja dipake apalagi di siang hari. apalagi teksturnya kan gel, harusnya cepat menyerap ke kulit dan ga lengket ya ternyata saat dipakai, kesan yg pertama adalah alkohol akan tercium sangat menyengat. jangan mencoba menggunakan ini di wajahmu! bahkan jika Anda tidak menggunakannya di sekitar mata Anda, kandungan alkohol dan aroma dalam produk ini akan memastikan mata berair dan terbakar tidak seperti yang lain. kalo dipake dibadan sih masih ok ya, beneran sih cukup adem dikulit, ga lengket juga. tapi bau alkoholnya saya sangat tidak suka. saya juga ga akan terawat saat berenang, mungkin saya akan menggunakan gel tabir surya saat sedang santai aja. tidak akan membeli kembali"
1917,1,0,0,1,"varian viva ini cukup enak wanginya segar dan ada sensasi sejuk ssetelah dipakai, harganya murah banget cuma lima ribu dan mudah didapatkan di supermarket. kalau untuk efek ke kulit wajah aku ga ada yang berarti sih"
3365,-1,0,1,0,"produk rutin mahal yg kupakai tp memang sebanding dgn kualitasnya. sejak pakai ini jerawat jarang muncul dan wajah lebih glowing. dengan memakai ini sebelum serim lainnya, aku merasa penyerapan serum lainnya lebih maksimal."
4598,0,0,0,1,"body scrub ini aku pakai pas lagi male luluran karna aku bisa langsung pakai di kamar mandi dan langsung bilas, ngga perlu nunggu kering karena butirannya yang lembut udah bisa mengangkat sel kulit mati dan kulit terasa lebih bersih dan lembut, wanginya tidak menusuk hidung"
4985,1,1,0,-1,"pertama tau merek ini dari blogger luar negeri. penasaran karena pas baca reviewnya kayaknya oke banget buat ngusir whitehead. untuk harganya menurutku lebih murah dibanding produk sejenis merk sebelah .. konsistensinya cair banget, runny gitu tapi ngga lengket waktu diaplikasikan. kemasannya juga higienis karena ada pumpnya. aku pake ini belum lama sih dan belum rutin juga, jadi belum dapet efek yang wow tapi yang aku rasa setelah pakai ini, besokannya waktu bangun tidur muka keliatan lebih cerah. selain aku kurang suka baunya, mengganggu menurutku. ya walaupun ga berapa lama setelah dipakai baunya hilang tapi tetep mengganggu."
1526,0,0,1,0,"toner pelembab terbaik untuk aku sih, bener2 asli bikin muka alus, lembut dan kenyal. aku pake yg utk kulit kering yg tulisannya warna merah. ntah sudah brp botol yang di beli dari tahun 2012 sampe sekarang selalu nyetok. fungsinya enak bgt bisa buat csm, masker, kompres mata. pakenya 2-3 tetes aja dan lama bgt abisnya. cuma kurang suka di tutup botolnya aja kurang kuat dan kadang patah. keseluruhan ini bagus bgt sih. & nbsp;"
4161,0,0,1,1,"bentuknya kaya garam gitu dan ada minyaknya. wanginya enak campuran mint dan ada bau jahenya. Cukup digosok lembut aja, kulit lembut dan lembab, kotoran keangkat. gosoknya jangan keras2 soalnya sakit. cukup ok lah untuk produk mlm."
4727,0,1,1,1,"ukurannya wow, nggak nyangka pas order online datangnya segini. ha ha ha. scrub ini reviewnya bagus jadi aku coba dan syukurlah aku coba! beneran bagus. butiran scrubnya efektif mengangkat kulit mati tanpa membuat kulit jadi kering dan kasar, selain itu aromanya juga enak. pasti membeli kembali."
1171,0,0,1,0,"teksturnya cukup runny, dan dapat diserap oleh kulit cukup cepat. saya sangat suka karena terasa ringan dan tidak menyebabkan breakout atau menimbulkan milia. saya sudah menggunakan produk ini cukup lama, sudah dua tahun, dan masih memakai. selama penggunaan tidak ada reaksi negatif sama sekali."
4287,0,0,0,1,"lulur ini teksturnya lembut dengan scrub yang enak di kulit. dibandingkan dengan scrub saya yang lama, ini gak bikin kulit perih. setelah pakai ini kulit sangat lembab. memang sih engga ada kesan keset ataupun bersih seperti lulur lain. tapi lembabnya itu ... enak. & nbsp; dan yang paling saya suka ya harumnya. harum aromaterapi membuat badan dan pikiran segar. bikin nyaman yang meluk hehehe bagus untuk saya yang jarang pakai dan gak suka parfum & nbsp;"
3313,-1,0,1,0,"hwanyu essence ini emang bagus banget secara dia juga termasuk high-end product .. waktu itu aku hanya mencoba samplenya, aku pakai berbarengan dengan hwanyu go cream .. hasilnya langsung terlihat keesokkan harinya, wajah jadi makin terlihat sehat, glowing, dan kenyal .. sayang harga untuk full sizenya sangat mahal, jadi kalau mau perawatan pakai seri hwanyu go lebih memilih beli sample'nya: p"
1010,0,1,1,0,"sekarang merupakan salah satu lipstik matte favorit saya! formulanya enak, mudah diaplikasikan dan berpigmen! Daya tahan tidak terlalu lama, kalau makan dan minum cantik, sih, masih ada noda cantik. tapi kalau sudah makan besar, hilang sudah, tinggal sisa. walaupun matte, sama sekali tidak menyebabkan bibir kering dipakai seharian. pakainya pun mudah sekali, tidak seperti lipstik matte lainnya yang kadang seret. packagingnya cantik, klasik! bentuk ujungnya yang agak kotak juga membuat gampang gambar lipstik di pout-nya. warna ini bukan warna favorit saya, tapi tentu ini bukan ct matte lipstik terakhir saya, masih dalam pencarian warna yang pas!"
2744,0,1,1,0,"my holygrail serum untuk saat ini. baru pake 3 mingguan sih, tapi muka kerasa kencang, lebih halus, dan lembut. lembab gitu rasanya .. ada yang belum pernah pemakaian serum ini 2 bulan bolong-bolong di wajahnya jadi lebih dangkal. jadi ga sabar juga pengen liat hasilnya. Saya menaruh harapan tinggi pada serum ini. ini botolnya kecil banget, cuma 15ml. mudah2an cukup sampe 2 bulanan."
4148,0,0,1,0,"sejauh ini puas banget sama produk perawatan tubuh juara. scrub ini cara pakainya di-massage di kulit yang basah, lalu bilas. tekstur grainy-nya kerasa, tapi tetap lembut dan creamy. sempurna deh pokoknya. kopi juga bagus untuk memancarkan peredaran darah, jadi saya terkesan dengan pilihan bahan utama ini."
475,-1,0,0,0,"sunblock ini cukup mahal. sebenernya lebih kaya bb cream. ada warnanya gitu dan bisa membuat waran kulit keliatan lebih rata. teksturnya agak tebal, butuh waktu 1-2 menit biar merasap. di kulitku yg berminyak, keliatan mengkilap. harus di blot lg dengan bedak tabur. so far sih ga bikin breakout sama sekali"
1304,0,0,1,0,"toner harian aku ini sih, enaaak banget. kulit wajah berasa seger lembut dan tetap lembab. ga bikin kering juga yang aku suka itu jelas-jelas membersihkan wajahku tanpa ada rasanya pedih. ga bikin merah juga bikin kulit wajah lebih berasa glowing and bright. untuk repurcahse, jawab ya !!! karena toner ini ga bikin kering dan bkin kulit wajah tetep lembab."
2809,0,0,1,0,"produk lab pertama yang aku coba ya serum ini. baca blog tentang serum ini dan langsung tertarik. Terus someday aku membuat produk yang efek sampingnya bikin kulit kering, langsung memesan serum ini dan semua probel diselesaikan. yang paling nggak, adalah produk ini nggak ada di indonesia, mesti po segala. dan kalau lagi langka harganya bisa berlipat. baca di review ini harganya cuma usd29, tapi kalo lagi banyak yg nyari serum ini bisa sampe dijual di atas 400rb."
2831,0,-1,1,0,"sukaaa bgt sm ste nya, fte fte yg ga mampu belinyaa: d bener2 deh pake ini minyak2 di muka pada kabur. hasilnya cerah cerah, mukaku ga kusam lg. Dan ini mengoptimalkan fungsinya dengan krim yg kita pake. , kemasannya botol kaca yg rentan pecah, aku slalu beli online dan pernah pecah sekali krn ekspedisi dan ekspedisi nya ga mau ganti :( berharap bgt ada toko kunci rahasia resmi di daerah ku :) but i love this miracle water: d"
2264,0,0,0,1,"wanginya enak, abis pake kulit jadi lembab dingin-dingin gimana gitu. isinya banyak, dipakai juga ga abis-abis padahal saya lumayan boros kalo pake. sejauh ini pake viva kosmetik yg green tea ga pernah ada masalah sih .. tapi lagi selingkuh sama toner-toner racunnya female daily hahahah"
3868,-1,0,-1,0,"essence yang menurutku harga nya mahal tapi ga begitu berpengaruh ke kulitku ... waktu itu kondisi kulitku berjerawat dan kusam karena baca review tentang skii fte ini banyak yang cocok dan bilang bagus, akhirnya aku beli yang starter kit dari awal pakai kulitku sama sekali ga mengalami membersihkan tapi setelah sampai si fte ini habis (75ml fte) kulit ku juga sama sekali tidak mengalami perubahan ..."
3969,0,0,1,1,"seperti kebanyakan wanita pada umumnya, saya punya beberapa body wash untuk dipakai sesuai mood. tbs body polish ini selalu jadi pilihan saat pengen mandi cepat tapi 'apik gitu bersihnya' (karena mengandung butiran halus kaya scrub) dan wanginya jadi moos boaster juga :) kebetulan saya sekarang lagi pakai yg vanila bliss, aduh cium wangi nya aja sudah bikin happy . sehabis mandi, rasanya segar dan kulit halus banget."
4755,-1,0,0,0,scrub ini mahal tapi awet banget soalnya makenya minggu sekali aja..ga bole sering2 nanti bisa iritasi.msoalnya scrubnya tajam sekali..sekali oles berasa banget kasarnyaa..jadi mesti pelan2 olesnya..kalo ga muka jdi perih n iritasi
2516,0,0,-1,0,dulu karena mama pake ini jadi sering ikut-ikutan pake karena masih coba-coba dan cocok2 aja tapi sekarang pas coba beli lagi kok kayanya kandungan alkoholnya banyak banget ya karena di wajah tuh jadi perih dan panas padahal ovale ini bener2 bisa mengangkat kotoran di wajah bahkan sampe leher kalo menurutku
3594,0,0,1,0,"produk ini bener-bener melembabkan kulit, cukup pake 2 tetes aja untuk satu muka ga lengket juga di kulit karena konsistensi cair banget. tapi untuk efek lain belom merasakan sih untuk pemakaian 1 minggu ini."
4196,-1,0,1,1,"suka banget sama wangi kopi dari scrubnya. butiran scrub kopinya kasar, jadi aku ga pernah coba pake di muka. aku selalu pake untuk scrub bagian badan aja. kulit jadi bersih, kenyal, lembab bgt abis pake scrub ini. oia aku dulu ada satu bagian kaki yang gatel, aku rutinin pake scrub ini dan akhirnya sembuh. & nbsp; bekas luka, stretchmark perlahan memudar. tapi karena scrub ini terdiri dari bahan natural, jadi wajib sabar banget klo mau liat hasilnya. ga instan. aku abis 2bungkus fullsize scrub ini baru keliatan hasilnya. dari segi harga emang mahal sih. karena sebanding dengan hasilnya, jadi aku repurchase terus"
3397,0,0,1,0,"jelly ini teksturnya lucu. setiap kita ambil produk dari wadahnya, teksturnya akan kembali seperti semula dalam waktu semenit. produk ini melembabkan kulitku, walaupun setelah diterapkan, kulit terasa agak lengket. tapi ga berlangsung lama kok. Aku pakai ini cuma di malam hari karena ada efek warna orange di mukaku setiap pakai produk ini. akan terus membeli kembali produk ini sampai menemukan booster yang lebih baik lagi."
3182,-1,0,-1,0,"pertama kali saya coba yang trial sizenya. kunjungan pemakaian akibat keputusan di sekitar keputusan, saya pikir ini proses detoksnya. muka saya glowing sekali pakai ini, temen-temen saya sampai bertanya-tanya pakai apa, namun brutusan tak kunjung mereda walaupun tidak terlalu banyak. seandainya brutusan saya hilang, mungkin saya akan bertahan memakainya. saya bertahan sampai 2 bulan karna menurut saya produk ini sangat mahal sekali namun masalah brutusan saya tidak kunjung mereda, saya capek sekali dengan permasalahan brutusan ini."
502,0,0,0,-1,"suka banget dengan formula produk ini soalnya kulit jadi lebih lembap pakai lotion biasa. spf-nya yang cukup tinggi jadi nilai jual yang oke karena tidak perlu pakai tabir surya secara terpisah, dengan catatan hanya dipakai saat beraktivitas sehari-hari. kalau aktivitasnya ke pantai harus pakai yang dikhususkan untuk hal tersebut. kontranya cuma aromanya ga enak, nih. terlalu tajam untuk seleraku."
485,0,1,1,0,"produk ini tuh bagus banget, tapi ucapan ga bias didapat di indonesia. harus kl, sg, atau jepang. ya di toko ol2 yang buka po jepang juga ada sih. 1. i love the small packaging 2. cair banget, kaya ga pake apa2 tapi ternyata spf 50 3. awet sampe sakit ga bikin berminyak, padahal daerah t saya minyakan biasanya."
1673,0,0,-1,0,"rasa menthol serasa seperti pake alcohol (walaupun katanya ga mengandung alkohol). kulit sekarang jadi agak kering, dan jadi berani pake 2x sehari, dan cuma pakein di bagian yang berjerawat aja."
4194,0,0,1,1,"merek ini sepertinya belum masuk indo. gw belinya pas lagi jalan di singapore. tertarik masuk ke tokonya karena tokonya lucu dengan tampilan yang beragam. sellerny bukan orang asia, sepertinya orang timur sana, ganteng dan sangat persuasif. bagaimanapun, beli beberapa produk disana diantaranya adalah lavender scrub ini. wanginya enak banget, tekstur scrubnya beda sama yang pernah dipakai sebelumnya. setelah bilas, kulit beneran sangat lembab banget sehingga kesannya seperti berminyak sekali tapi tidak apa-apa karena begitulah cara kerjanya. bahkan setelah dikeringin pakai handuk juga masih benar2 terasa lembab kulitnya. imo ini benar2 direkomendasikan untuk orang yang kulitny kering - sangat kering."
105,-1,0,1,1,"tertarik beli ini karena ada tulisan untuk kulit yang sangat kering hehe, sempat ragu karena lumayan mahal. selalu gonta ganti lotion tapi belom ada yang cocok. varian ini memang ga terlalu terkenal dibanding varian nivea yg lain. ternyata bagus bgt produknya. wanginya enak, teksturnya cair jadi gampang diratain. sangat melembapkan walaupun agak lengket sedikit. trus yang paling penting, ampuh bgt buat ngilangin titik gelap dan kulit belang. warna kulitku jauuuh cerah dan lembap. favorit :)"
2994,0,0,1,0,"serum ini teksturnya lembut dan halus, \ u00a0 cepat menyerap di kulit. cukup 30 detik setelah memakai serum ini, \ u00a0 udah kayak ga pakai apa-apa, sangat-sangat ringan diwajah.wpss saya pakai sebagai \ u00a0day and night skincare routine. \ u00a0biasa aku pakai 3 tetes saja karena sudah cukup untuk mengcover keseluruh wajah dan leherkemasannya juga agak kecil, pemakaian hanya untuk 2 bulan saja, jadi ini udah botol ke 2. \ u00a0 \ u00a0"
907,0,-1,0,0,"shade: ferguson crest packaging: bener- bener ga suka sama bentuknya, karena lipsticknya ga masuk sampe dale jadi masih nongol gitu. kalo ngga hati- hati buka dan tutupnya gampang banget jadi boncel- boncel. tekstur: banget creamy dan pigmented banget !! aplikasi: karena bentuknya bulet jadi kudu pake brush biar rapih pakenya. warna: buat yang suka vampy lihat ini pas banget deh warnanya, bener & quot; gelap tapi ga sampe item dan masih keliatan plumpnya. menurut gw ini cocok untuk musim gugur - musim dingin !!"
3745,0,0,1,0,"saya dapat ini dari giveaway memang labs di australia. awalnya bingung, ini makeup atau skincare? di brosurnya dikatakan bahwa ini adaah skincare. saya pakai nanoblur bersama dengan pelembab, untuk menciptakan kesan dewy .. berhasil, setelah diaplikasikan .. hanya sebentar, setelah itu efek dewy dan blur nya hilang. jadi, bukan produk yang akan saya beli sepertinya kalah habis nanti"
3355,0,0,1,0,"baru aja pake fte semingguan jd saya belum bisa terlalu me-review si fte ini. saat ini lg proses adaptasi, jd suka timbul jerawat satu2, tp ga lama kempes. Minggu ini pake efeknya kulit jd halus dan kerasa lebih lembab. belum keliatan hasil gimana2 sih, cuma saya jd sering megang2 pipi karena sekarang jd halusan, hehehe"
4973,1,0,0,1,"suka sama wanginya, dengan kandungan zaitun ekspektasi aku lebih ngasih efek lembab yg lebih lama dibanding scrub2 dikelasnya desain tampilan packagingnya suka, gampang dibuka tutup dengan ulir yg gak produk berkesan murah habis memakai ini kulit terasa lembut dan lembab, mungkin efek karena minyak zaitunnya ya, butiran scrubnya juga gak kecil2 sangat cocok lah untuk scrubing rumahan wanginya enak, dan gampang dapetinnya dengan harga yang terjangkau"
2333,1,0,1,0,toner ini juga berfungsi untuk mengurangi minyak. tapi lebih lembut. kulit tidak ekstrem keringnya. masi bisa lembut dan tidak pasti minyak berkurang. suka banget pake ini karena harga juga masih terjangkau. dipakai di kulit berasa seger banget.
2556,1,0,-1,0,"ini murah bangeeeet jadinya penasaran aja, walau gak berharap banyak juga sih. cuma kalau hanya sekedar double cleansing bareng milk cleansernya ya lumayan lah buat ngangkat makeup. tapi kalo abis pake toner ini sendiri gak berasa bersihnya, jadi gak ada perubahan untuk ngapus minyak di muka, cuma ngasih efek seger aja."
4884,-1,0,0,1,"butiran scrub nya pas banget. cukup halus dan ga bikin kulit iritasi. namun ampuh banget ngangkat daki. teksturnya juga aku suka. creamy nya pas. ga terlalu licin, ga terlali kesat sehingga scrubbing jadi gampang. wanginya enak. buah manis gitu. favoriteku memang yg manggis dan delima. yang manggis ini lebih manis baunya drpd delima.cm bilasnya perlu bolak balik baru bersih. kulit terasa kenyal banget abis scrubbing. tidak termasuk mahal dan jarang diskon gede. semoga dewi sri ngadain disc 50% buat body scrub nya"
1860,-1,0,-1,0,"hm, termasuk mahal lah ya kl di golongan toner menurut aku, soalnya biasa cm pake toner2 biasa kyk pny nivea, viva, ovale, clean and clear gt sih, jd pas pertama kali coba ini berasa mahal, awal emang berasa buagus bgt bwt kecilin pori2 d pipi hidung tapi lama kelamaan kok rasanya ga berefek apa-apa lg ya. mgkn pikir2 lagi deh bwt beli kembali krn harganya jg mahal"
220,1,0,1,0,"bagus banget ....... kulit aku uda gak terasa terbakar lagi kalo kena sinar matahari.buat lembab kulit juga, uda gitu bisa dijadikan base make upcocok banget buat wajah aku yang kulit berminyak ini. bakalan repurchase again ni karena harganya murah dan kualitasnya bagus."
2621,0,0,1,1,"air mawar dari viva ini biasanya untuk dipake campur masker bubuk. enak diwajah, nambah khasiat juga. dari masker dapet, dari air mawar juga dapet. wangi mawarnya juga nggak nyegrak dan murmer pula .. top untuk produk dari viva"
479,-1,0,0,0,gw suka pakai sunblock skinlab ini karena terasa ringan dan melembabkan juga memiliki vitamin dan sun protector nya yang tinggi. sayang harganya mahal banget jadi nya stop deh padahal ini sunblock favorite. oia pertama kayak ada whitecast gitu tapi lama lama juga mengikuti warna asli kulit kok
2139,-1,0,1,0,"karena produk ini dirave banyak orang, akhirnya aku memutuskan untuk nyoba pake toner ini. pilihan beli sampel ukuran karena takut ga cocok (maklum ga mau rugi) dan ternyata cocok dikulitku. kalo abis cuci muka ngerasanya pasti udah bersih tp pas buat toner ini keliatan di kapas masih ada kotoran yg nempel bahkan cuma dikit itu artinya memang ada kandungan exfoliatingnya ini toner. toner ini tidak membuat wajah ku kering mau dipakainya tiap hari. kekurangannya harganya terbilang cukup mahal (maklum mahasiswa) tp worth it kokk."
4355,0,0,1,1,"Aku pake ini karena pengen hilangin belang akibat pergi kepantai dan nyelam di laut terus, hahaha. aku uda re-purchase 2x dan hasilnya menruut aku belom too too keliatan banget. mgkn ga cukup cman dgn scrub saja, tapi lumayan lah cerah-dikit hehe.wanginya enak enak juga, tapi harus di colek colek pas lagi mandi, dan mgkn kemasukan air dkit scrubnya, takutnya jadi ga higienis gitu deh: (but overall aku suka, mgkn beli kembali lagi kalo gak magerr haha ??:)"
2775,0,0,1,0,"untuk memperbaiki tekstur kulit menurutku serum ini juaranya. belum pake sampe habis 1 botol pun efeknya di kulitku sudah terasa, lembut dan kenyal .... sukaa jadinya pegang-pegang muka sendiri. tapi karena ga suka pake serum double-double aku selang-seling pemakaiannya dengan serum seri lainnya, biar hasilnya semua dapet."
1186,1,0,1,1,"air mawar ini murah meriah dan termasuk cheap-but-great product buat aku. selain non-alkohol, wangi mawarnya juga bukan pewangi sintetis. wangi mawarnya soft banget dan cepat hilang. kalau pakai pewangi buatan wanginya pasti kuat dan tahan lama. di kulitku yang sensitif ga ada masalah seperti jadi iritasi atau breakout. Aku pakai air ini untuk dijadikan campuran masker. bahkan untuk glamglow youthmud aku yang mengering aku pakai ini untuk mencairkan. Karena kalau pakai air keran atau air mineral, efek maskernya akan hilang. So far aku udah beberapa kali repurchase. kayaknya ga akan pindah ke lain hati karena produk ini murah banget tapi kualitasnya ga murahan. gampang juga didapatnya dan yang paling penting ini produk buatan indonesia :)"
4729,1,0,0,0,"dulu pernah coba ini pas minyak di wajah lagi banyak-banyaknya dan komedo nggak terkendali. harga murah, belum lagi temen kasi harga member. step satu, scrubnya seperti scrub pada umumnya, butirannya cukup untuk mengeksfoliasi wajah, nggak terlalu kasar untuk wajahku dan nggak bikin iritasi. buat masknya, ada sensasi dingin pas pakai, sedikit cekit2 tapi masih bisa merasakan. setelah pakai kulit terasa lebih segar dan komedo sedikit berkurang."
3010,0,0,1,0,"sudah hampir 2 minggu ini pakai fte dan wow hasilnya amayzing! terutama untuk wajah yang kering banget kaya aku, setelah rutin pakai fte tiap mau tidur dan setelah cuci muka dipagi hari, yang berasa banget tuh kulit jadi lebih kenyal dan lembab .. jadi emang kulit aku banyak yang bilang kalau tipe kombinasi .. oily didaerah t dan keringkan sisanya .. keringnya tuh beneran kering sampai ngelupas-ngelpas .. sampai sering ditanya, kulitnya lagi pake obat ya? kering-kering gitu .. padahal mah ngga .. sampai waktu itu dikasi tahu teman untuk cek kondisi kulit di counter sk-ii pakai magic ringnya .. pengecekannya simpel tapi hasilnya detail banget .. sampai nampaknya tiap elemen kulit wajah kita itu kira-kira usianya berapa ..waktu itu yang lumayan kronis ya garis halus dan calon flek hitam .. garis halus jadi banyak karena kulit saya kering dan kurang pengaruh .. sampai pada akhirnya mba-mba nya saran saya untuk coba sk-ii facial treatment essence (fte) ) sebagai langkah awal. waktu itu beli yang 215ml, harganya kalau gak salah sekitar 1,5 jutaan .. lupa persisnya. emang lumayan sih ya, tapi sangat berharga deh .. pemakaiannya juga awet koq, karena tiap pakai paling cuma beberapa tetes aja. cara pakainya kalo aku lebih prefer dituang beberapa tetes ditangan lalu tepuk tepuk ke seluruh wajah sampai leher sampai rata .. pas pertama pakai yang terasa dikulit wajah tuh lebih lembab dan sedikit lengket, tapi mengganggu mengganggu, lembabnya langsung berasa deh..dan baru tau juga kalau fte itu mengandung pitera, yaitu kandungan alami yang dihasilkan dari fermentasi ragi .. aromanya seperti air beras, teksturnya pun kaya air biasa aja .. but it works like magic on my skin .. setelah 2 minggu rutin pakai sk-ii fte, kulit wajah terasa lebih lembab, kenyal dan entah bagaimana glowing kalau difoto walaupun gak makeup sama sekali yaa .. sk-ii facial treatment essence ini bener-bener holygrail deh .. love everything about it! dan berencana untuk menjadi pengguna setia produk ini .. \ u00a0"
2440,1,0,1,0,"Aku selalu pake air mawar ini buat tenaga toner atau campuran di masker. harga murah dan gampang di dapet dimana aja. walaupun ada alkoholnya, tapi karena kulitku berminyak jadi biasa aja sih. bakal selalu membeli kembali."
1779,0,0,1,1,mama aku sudah pakai toner ini semenjak aku kecil dan mama aku tidak pernah punya jerawat sama sekali. toner ini juga baunya enak tidak menyengat seperti toner yang lainnya .. juga tidak membuat wajah jadi kering
3028,-1,0,1,0,"niat berhenti pakai obat dokter dan beralih ke sk-ii dan disaranin pake selama 3 bulan. awal pemakaian gatal-gatal mungkin karena ini dari bahan alami dan nampaknya sedang beraksi. sempat purging beberapa hari. tapi aku pakai terus maju tak gentar. setelah 1 bulan pemakaian, banyak temanku yang terlihat muka aku terlihat lebih bersih dan cerah. kayanya bakal susah lepas sama keajaiban air ini. tapi harganya mahal sekali :("
4002,0,0,0,0,"buat yang takut secara kimiawi di dokter, mungkin perlu coba produk yang satu ini. Pengalaman aku, mengupas ini ampuh banget ngangkat sel kulit mati di wajah, wajah jadi lembut banget dan berasa kencang. pakenya 1-2 kali seminggu aja tapi, gak boleh sering-sering. pakenya diolesin dulu trus didiemin 2-3 menit, baru digosok perlahan. produk ini adanya di toko-toko kosmetik, gak ada di dept store."
3696,0,0,-1,0,"Aku sempat pakai perbaikan selama 4 hari dan pembersihan juga, jadi bruntusan, berhubung waktu itu akan ada acara dan aku tidak mau mengganggu mengganggu, makanya aku pending dulu penggunaannya. selain bruntusan, kalau pakai repair c memang kulit berasa lebih lembab, cuma dengan penggunaan 4 hari masih belum ngasih perubahan positif untuk kekenyalan dan kerutan halus. satu-dua pump cukup untuk 1 muka. ga beberapa lama aku coba lagi ini rutin beberapa hari dan malah jadi jerawat di aku, jadinya aku putuskan untuk menghentikan penggunaannya. untung dapetnya dari gwp."
3678,0,0,0,0,"biasa aja ... pake ini sampe 1 botol habis ga ada perubahan apa2. brutusan ga pernah ilang pake ini, ga bikin cerah juga. cuma yang enaknya cepet nyerep dan ga bikin berminyak, lembab. Kirain bakal memperbaikin struktur kulit. sampe botolnya habis wajah ku gitu2 aja .."
