,price,packaging,product,aroma,review_text
845,1,1,0,0,"kelebihan: - Saya suka banget dengan kemasannya, sangat mudah digunakan terutama untuk di buat di pinggir bibir, jadi gampang tidak luntur - terjangkau - warnanya lumayan kontra: - Warna ini kurang berpigmen dibanding yang lain warna. Saya harus menggesek berkali-kali dan warnanya keluar - ada sensasi mint di bibir yang tidak saya suka - warnanya cool toned, jadi tidak cocok untuk kulit hangat"
1066,0,0,1,1,"Lip cream favoritku selama ini aromanya wangi, warnanya yang gelap cukup berpigmen, menutupi warna bibirku dan tidak mengeringkan bibir bahkan setelah dipakai berjam-jam, padahal aku harus mengaplikasikan ulang karena daya tahannya saja tidak cukup, atau karena aku tipe yang saat aku pakai lipstik semuanya lucu banget: p ... tapi aku suka lip cream ini, warnanya yang imut bikin aku pengen punya semuanya ... oh iya, bagi yang teduh buenos aires itu kegagalan total buat saya, tidak cocok dengan bibir saya, sulit diaplikasikan karena masih sangat muda dan tidak masuk dengan warna kulit saya warm-medium, tapi gunakan untuk duetin dan maroko jadi tidak terlalu mulus, berhasil! jadi udah over fungsinya dh buat lipstik yang terlalu tebal ... hihi favorit sejauh ini, cannes !!"
4948,0,0,0,0,"butiran scrubnya enak, tidak terlalu keras yang bisa mengiritasi kulit wajah. Jadi ukuran micro scrubnya pas, lumer di langkah kedua, jadi cukup untuk membersihkan pori-pori, tidak terlalu banyak."
1465,0,0,1,0,"Saya membeli kembali toner ini 2x karena sangat bagus. mengandung asam salisilat yang mengelupas kulit sehingga lebih cerah & amp; bersinar. walaupun teksturnya watery tapi tidak membuat wajah kering, malah membuat wajah lebih lembab tapo-nya terasa bersih. komedo tidak bertambah dengan penggunaan produk ini. 1 botol tahan sekitar 2-3 bulan jadi itu cukup berharga."
4207,0,0,1,1,"selalu menyukai produk perawatan kulit yang berbau seperti teh hijau. aroma segar dan menenangkan. Lulur purbasari ini mudah didapatkan dimana saja, jadi jika anda ke luar kota dan ingin lulur pasti akan membeli produk ini."
2585,0,0,-1,0,"Ovale facial lotion dikatakan bisa membersihkan wajah dari sisa make-up, tapi menurut saya Ovale sangat menyakitkan di wajah karena sepertinya kandungan alkoholnya sangat tinggi. dan jika tidak sengaja terkena area mata, dijamin bisa membasuh area mata sehingga tidak mengiritasi. Saya tidak merekomendasikannya untuk mereka yang memiliki kulit sensitif karena pasti akan membuat iritasi"
2871,0,0,1,1,"untuk pertama kali menggunakan produk ini langsung jatuh hati. Enak digunakan .. hanya daebak !!! suka banget pake .. pelembab bikin enak ... wanginya lembut, manfaatnya juga terasa ,, kulit lembab \ u2026. cepat kering \ u2026. kenyal seperti itu setelah menggunakan produk \ u2026. wajib coba ,,,, agar anda juga bisa merasakan sendiri manfaatnya"
4253,1,0,0,0,"jadi perawatan asam adalah andalan saya sekarang, karena efektif, dan harganya ... sangat terjangkau. produk sebelumnya yang saya pakai, dengan harga ekuivalen dengan Cosrx hanya mendapat kurang dari 10 ml: ') efektif menurut saya, karena saat saya aplikasikan sensasinya mirip dengan merk sebelahnya, sedikit hangat . tidak akan ada lagi komedo yang bermain di wajah kita jika kita rajin menggunakan ini. bukan untuk harian yaa, karena ini bukan toner, cukup dua sampai tiga kali seminggu. Saya bahkan belum terpikir untuk mencoba merek lain setelah mengetahui BHC Cosrx ini :)"
699,0,0,-1,0,"pada kulit berminyak tidak cocok. terasa lengket di wajah. Saya tidak pernah menggunakan ini, tapi saya tidak menghentikan satu tube sampai habis, masalahnya kulit saya kombinasi, kalau saya pakai jadi berminyak banget. Padahal setelah pakai gel tabir surya ini, saya juga pakai bedak tapi kulit wajah saya jadi lengket banget kalau saya pegang dengan jari tangan ... jadi saya hanya berani pakai ini kalau kulit saya kering, saya rasa & nbsp;"
4753,0,1,0,1,pertama lihat body scrub ini..socked .. geezier..kpn gampang sekali mendapatkannya (+) gampang didapat (+) bungkusnya gede..jd tahan lama (+) baunya enak banget..wangi segar & amp; manis (+) lulurnya lembut ... membuatnya kering di kulit tapi efektif mengangkat sel kulit mati ... kulit menjadi halus & lembut ... (-) bagus untuk ukuran produk lokal..tp worthed ... sangat bagus & amp; enak (-) Sayangnya tidak ada parfum EDT atau EDP ... saya pasti beli karena baunya wangi ... ada body mist ... tapi body mist cepat lenyap
3501,0,0,1,0,"Saya salah satu orang yang cukup suka mencoba berbagai perawatan kulit, termasuk esensi. Saya sudah mencoba ukuran perjalanan produk ini, dan ini cukup berdampak pada wajah saya. Efek pertama adalah membersihkan, tapi lumayan, mungkin sebelum menggunakan perawatan kulit non-organik toksinnya dilepaskan. efeknya tidak seketika dalam beberapa kegunaan, namun ketika botol pertama (travel size) hampir habis maka akan tampak kulit lebih lembab dan bercahaya, serta lebih lembut dan tidak kusam. membeli kembali? Ya, produk semacam ini wajib dimiliki untuk merawat kulit muka saya. harga sepadan dengan setiap sen untuk kulitku."
1460,1,0,1,1,"Saya selalu menggunakan ini sebagai pengganti air biasa untuk campuran masker bedak. baunya sangat segar, dan tidak menyebabkan iritasi. Namun terkadang anda juga suka menggunakan ini jika wajah anda terlihat kusam atau tidak fresh, hasilnya akan lebih fresh dan harganya juga murah. suka!"
1143,0,1,1,0,"Buttercup merupakan salah satu warna nude andalan yang pernah menjadi best seller dari lini kosmetik Gerrard. kemasannya bagus, mirip dengan kemasan lipstik mac matte retro tetapi dalam warna emas yang ramping. ukuran standar dan praktis untuk dipegang. Tekstur creamy matte, tidak membuat bibir kering. Warnanya soft coral yang warnanya sama persis dengan bibir saya, tidak terlihat seperti lipstik kalau dipakai. Saya mengakalinya dengan lip liner nude yang lebih tua dulu dan kemudian mengaplikasikan lipstik ini agar lebih terlihat warnanya. secara keseluruhan saya suka."
2795,1,0,1,0,"produk favorit saya memang dari lab! Saya sudah membeli kembali 2x, saya sangat suka Hydraluron. Sangat bagus untuk melapisi dengan serum lain karena teksturnya yang ringan, cepat dan tidak berminyak sama sekali. harganya juga terjangkau apalagi jika mendapat diskon."
1135,0,0,1,1,"nyx paling laris menurut saya karena warnanya bisa digunakan untuk kulit putih dan coklat. membuat wajahku cerah. Yang saya suka dari nyx adalah dia tidak terlalu matte sehingga bibir tidak terlalu kering dan wangi, berbau seperti kue. suka"
3239,0,0,1,0,"Bagi saya pecinta skincare yang mengandung ginseng, ini adalah essence yang sangat bagus. ginseng terkenal baik untuk memperbaiki tekstur kulit dan membuat kulit sehat, bercahaya dan kenyal. Minyak ampul ginseng liar ini mengandung 54,42% ekstrak organik ginseng liar. Saya hanya menggunakannya di malam hari, cukup 1 tetes. Aroma ginseng seperti aromaterapi membuat tidur nyenyak. Besok pagi bangun kulit lebih lembab, kenyal dan bercahaya."
2274,0,0,1,1,"Yang pertama penasaran, karena nama dan kemasannya yang berair biru terasa menyegarkan. saat saya pakai benar-benar terasa menyegarkan, tidak berbau aneh. tapi rasanya segar. cocok digunakan setelah seharian beraktivitas. sayangnya tambalan kering saya langsung menjaga kue ini, ngeri."
1376,0,0,1,0,"Saya telah menggunakan produk ini selama lebih dari 2 tahun, awalnya karena direkomendasikan oleh dokter kulit. Menurutnya, pitera dari sk-ii bagus untuk kulit sensitif saya. Ternyata cocok untuk kulit saya. Setelah perawatan wajah dengan losion bening, dilanjutkan dengan perawatan wajah esensi."
225,-1,-1,-1,0,"Dari segi kualitas kemasannya saya kurang suka, karena tutupnya mudah terkelupas -_-, kalau dilihat bahannya seperti ini adalah physical sunblock artinya cocok untuk kulit berminyak ya. Saat diaplikasikan ada yang berbintik putih, tapi butuh waktu lama untuk menyatu dengan warna kulit, ini adalah jenis tabir surya yang kental dan tidak water proof. harganya juga mahal. secara keseluruhan saya tidak suka produk ini."
1120,1,0,0,0,"Warnanya cenderung lebih pink dan lebih cerah dari san paulo, aku suka ituuuuuuu keduanya membuat wajahmu terlihat lebih segar dan cerah. Tapi entah kenapa aku lebih memilih San Paulo meski hehehe malah menggunakan beberapa warna. karena harganya yang terjangkau untuk pelajar, jadi kalian bisa membeli beberapa warna untuk saling menggantinya agar tidak bosan. tapi milan juga oke;)"
598,-1,1,0,0,"Tabir surya dari Sebamed ini bisa digunakan untuk wajah dan badan, tapi karena kalau dipakai di wajah, terasa sangat berminyak jadi fungsinya dialihkan untuk melindungi bagian belakang kaki. hehehe dari segi packaging lumayan praktis ya bentuknya tabung dengan tutup flapping dan sangat travel friendly. Teksturnya lumayan encer, agak berminyak kalau dipakai di wajah. Keunggulannya adalah sunblock ini memiliki SPF yang tinggi, jadi tidak perlu sering-sering dioleskan. cocok untuk aktivitas luar ruangan. produk ini juga tidak membuat wajah jadi breakout. harganya cukup mahal dan cukup mudah ditemukan di toko obat yang ada di mall."
3861,0,0,-1,0,"Ini produk TSF pertama yang saya coba dan sayangnya ternyata saya tidak cocok dengan serum Gold Kiwi ini. teksturnya terlalu lengket meski mudah diserap. Ada sensasi kesemutan setelah dioleskan di kulit saya yang sangat kering dan terasa gatal di kulit saya. Pagi hari kulit wajah saya terasa kusam, saya tidak tahu cocok dengan yang mana, jadi saya langsung bebas"
3798,0,0,-1,0,"Setelah keluar dari pengobatan dokter, saya langsung mencoba sk II ini, sayangnya Fte ini tidak cocok untuk saya karena bruntus dan jerawat. akhirnya saya berhenti dan untungnya waktu itu saya beli sample size jadi tidak ada ruginya kalau tidak sesuai hehe"
2971,0,0,1,0,Saya suka FTE ini ... Saya sudah menggunakannya selama 2 bulan ... jika wajah saya kusam tetapi ketika saya menggunakan FTE ... akan langsung membersihkan wajah saya ... & lt
874,1,0,1,0,"Mac Kinda Sexy Lipstik dari Mac ini pertama kali saya beli dan sampai sekarang masih sangat menyukainya. memang selera saya terhadap lipstik cenderung monoton karena saya sudah beberapa kali membeli lipstik, warnanya pasti seperti ini. Mac Kinda Sexy adalah tipe matte namun tidak mengering sama sekali di bibir, malah bibir terasa lembab dan saat diambil dengan cahaya yang cukup, hasilnya bagus banget. kami terlihat tenang dan cantik alami. dan menurut saya harganya murah karena sudah dipakai lama dan tidak habis. Cuma sayang, seminggu setelah membelinya tidak sengaja jatuh tutup, eh pas saya buka lipstiknya pecah. untungnya masih bisa dipakai btw selain mac kinda sexy, ada juga lipstik beda merk lain yang warnanya sama, tapi mac kinda sexy tetap kualitas terbaik. akan segera mengulas di blog :)"
2101,1,0,1,1,"Sama seperti pengguna lain, saya menggunakan air mawar untuk campuran masker bedak. segar dan harum. harganya sangat terjangkau dan karena tidak dipakai setiap hari jadi awet. produk viva harganya murah dan mudah ditemukan di toko obat dan supermarket."
1042,0,1,1,0,"lipstik telanjang saya yang sempurna! Warna bibir saya bagus banget, cocok untuk dipakai sendiri atau untuk lipstik yang toned down dengan warna yang tajam, sebagai dasar untuk lipstik lain, lipstik lain lebih keluar, warnanya juga oke multi guna! kemasannya juga cantik, matte hitam mewah dan tutupnya memiliki magnet yang sangat berharga! sangat menyukai produk ini"
2770,-1,0,1,0,"ini mahal. Baju keras terlalu tipis saran tipis jangan hanya terasa macet. berikan dengan cepat, tetapi seiring waktu wajah menjadi jerawatan menggunakan ini. tidak sesuai dengan rumus. rekomendasi banget kok jalang ini buat yang mau putih."
1531,0,0,0,0,"Toner ini saya benar-benar menggunakan, artinya hanya mengatur toner saja untuk menggunakan produk chemical exfo setelahnya, selain itu juga manfaatnya normal. Jika ingin mendapatkan manfaat yang lebih baik, sebenarnya ada beberapa, walaupun minim, gunakan dengan cara disemprotkan pada kapas terlebih dahulu. Mengangkat sel kulit mati lebih banyak daripada menyemprotkan langsung ke wajah. Sejauh ini tidak ada keluhan mengenai breakout atau apapun tentang toner ini, sebenarnya bahannya kurang dan dikhususkan untuk mengatur toner hanya untuk menggunakan asam, soalnya kalau mau pake asam juga butuh kulit bersih bebas dari pengaruh produk yang menghambat kerja penyerapan asam. Jadi kalau fungsinya benar-benar berfungsi dan konten produknya sangat minim, sehingga tidak mengganggu kerja produk exfo sesudahnya. ada kandungan asamnya, tapi sangat minim karena tidak berguna, hanya masing-masing 0,1% aha dan bha seperti yang tertera di kotak. & nbsp;"
1537,0,1,1,-1,"Saya pikir tonernya berbau harum pada awalnya tetapi akan hilang. Yang saya suka dari toner Wscl ini, efektif untuk mencerahkan wajah dan menghilangkan kusam pada wajah dibandingkan toner lainnya (mungkin tiap orang berbeda-beda). kemasannya bagus, ada pompa jadi gampang dituang."
1517,0,0,0,-1,"Setelah nekat dengan jerawat di rahang yang tidak kunjung sembuh, akhirnya beli produk ini. Sebelumnya saya menggunakan yang regular strength karena takut kulit saya tidak kuat, tapi karena ternyata kulit saya badak jadi saya beli yang ini. Skin perfecting yang satu ini lebih kuat dan efektif dari pada yang strength biasa, terlihat dari jerawat saya yang jauh lebih cepat menghilang dengan skin perfecting, hanya dalam waktu 2 bulan, padahal yang biasa strength harus pakai 4 bulan dan itu juga. jerawat masih belum muncul. tapi mungkin karena jerawat saya sangat parah saat itu. Saya menggunakan sedikit, karena saya over-exfo. kalau masalah lengket, saya selalu menunggu 20-30 menit sebelum menggunakan produk lain biar kering aja. baunya sangat aneh, lem lengket seperti itu dan awalnya agak mengganggu tapi sudah terbiasa terlalu lama."
4520,0,0,0,1,"butiran scrub cukup kecil dan tidak terasa kasar di wajah. untuk efek pencerahannya sendiri, hal itu tidak terlalu jelas bagi saya. yang saya suka, setelah menggunakan produk ini, wajah saya terasa lebih bersih dan cerah. baunya juga enak."
4946,1,0,0,1,"Sama seperti produk Shinzui lainnya, saya sangat menyukai bau dari lulur Shinzui ini. aroma yang tahan lama di kulit. harganya juga murah dan isinya banyak hehe. Saat Anda menggunakan scrub ini, kulit Anda menjadi licin dan licin."
4805,-1,0,0,0,"harganya lumayan mahal dan susah dicari, harus po. Jadi saya tidak membelinya kembali, padahal di dalam diri saya produk ini efektif menghilangkan sel kulit mati, saya menggunakannya di tubuh saya dan sekali pakai 2 kali seminggu. Gosok itu langsung terasa dan kulit mati terangkat. kulit jadi hslus, tidak perih dan tidak merah seperti sehabis scrubing."
1679,0,-1,1,0,"udh 2 kali pembelian kembali. sejak menggunakan tekstur kulit ini telah membaik. terasa lembab, dari pagi sampai malam masih terasa lembab. mungkin karena kerjasama dengan susu. tidak ada purging di saya, aman karena keausan lumayan banyak tetes, jadi hada labo ini tahan berbulan-bulan. efek cerahnya kurang enak karena makanannya males juga. Losion ini sering kali terlewat saat sudah larut. sayangnya kemasannya terasa rapuh n bulky. dibawa travelling suka bikin kantong becek hahaha ..."
4892,1,0,0,1,"wangiiiiiiiiiiiiiiiiii. menggerogoti daknya tidak buruk. Cuka gas hanya membutuhkan waktu lama untuk mengering. bosan menunggu haha. setelah dibilas ada efek licin, tapi kalo suka banget: p wekek isinya banyak jadi tidak gampang habis, jadi lumayan murah."
1059,0,1,1,1,"Saya sangat suka lip creme matte ini, pertama dari kemasannya yang bagus dan penuh warna, sesuai dengan warna lip creme saat dioleskan ke bibir. Aroma atau aromanya unik, manis seperti permen saat kita buka lip creamnya, tapi saat dipakai, aromanya lenyap. australis cukup berpigmen, jadi saya rasa cukup untuk satu aplikasi, tidak perlu diulang, dan hanya dihitung 1 menit dan langsung matte. intinya langsung kering dan awet powernya juga oke banget !!"
3921,0,0,-1,0,"Serum ini saya beli karena banyak review positifnya, dengan harapan bekas diadu dan garis halus bisa. dan ... mukaku yang baru saja bersih dari jerewi tau-tau muncul bruntusan, keluar juga. Saya masih berharap untuk membersihkan, tetapi setelah sebulan saya menyerah. Saya akhirnya memberikannya kepada ibu saya, tetapi ternyata hasilnya sangat buruk. """
3459,0,0,1,0,"Saya kaget karena ini serum pertama yang saya dengar harus saya pakai sebelum menggunakan toner. n setelah saya baca ternyata itu semacam booster agar skincare yang akan digunakan setelah serum ini bisa bekerja lebih maksimal. Sejauh ini puas dengan produk ini, kulit lebih kencang dan kenyal. walaupun sudah dicampur dengan merk skincare lain tetap aman dan tidak bikin breakout sama sekali"
1901,1,0,-1,1,"Saya menggunakan esensi toner mawar ini karena saya mengikuti saya. harganya murah tapi tidak murahan. thewang tenang. bila digunakan membuat kulit terhidrasi. cocok sebagai toner pelembab. tapi untuk kulit berminyak, kontrol minyaknya kurang. akhirnya saya sering menggunakannya untuk meracik masker."
321,0,1,1,0,"produk ini bagus, sangat tidak membuat kulit berminyak dan berjerawat, juga mudah menyerap. Saya merasa kesal ketika sample habis ... Saya ingin membeli tapi masih banyak stok sunscreen lainnya. kemasan tabung yang fungsional dan praktis, juga menjaga kebersihan. Kekurangannya spfnya kurang oke, mau yang harian sekitar spf 30 minimal :)"
1115,-1,0,1,0,"lipstik favorit saya. warnanya telanjang tapi tidak pucat. pemakaian sehari-hari bagus, untuk event tertentu juga oke. Wajah jadi segar kembali setelah menggunakan lipstik ini. Lipstik ini cukup awet, harganya agak mahal tapi worth it :)"
1022,-1,0,0,1,"cocok untuk acara formal atau acara malam karena lipstiknya terasa gelap, berkilau n glamour. awet di pakai dan tidak mudah luntur meski digunakan untuk makanan dan minuman. baunya juga enak. yang tidak enak hanya harganya yang mahal."
1597,0,-1,1,0,"sebenarnya saya salah beli ini, karena baru pertama kali membeli produk dari Hada Labo dan kurang hati-hati produk ini ditujukan untuk kulit berminyak, sedangkan kulit saya cenderung kering. tapi karena saya sudah membelinya, jadi saya gunakan saja daripada membuang-buangnya. Lotion ringan ini memiliki warna bening dengan tekstur cairan yang agak kental, mirip toner Nature Republic. Alangkah surprise juga, meski ditujukan untuk kulit berminyak, tapi di wajah kering saya tetap melembabkan lho! Saya merasa cukup nyaman dengan produk ini. jika ada sesuatu yang saya tidak suka tentang produk ini, itu adalah kemasannya! Saat saya ke singapore, lotion ini saya bawa di dalam koper saya, dan saat saya buka koper produk ini keluar padahal saat saya cek tutup produknya tidak terbuka dan tidak ada kerusakan pada kemasannya. mungkin kedepannya perlu diperhatikan lagi kemasannya ..."
2828,0,0,1,0,"Menurut saya, apapun skincare yang kamu punya, merek apapun, fte sk ii adalah salah satu produk yang harus ada di skincare routine kamu. Dibandingkan sebelum menggunakan FTE, kulit saya jauh lebih cerah dari sebelumnya. Meski masih purging, saya rasa ada peningkatan pada tekstur kulit, elastisitas dan kecerahannya."
634,0,0,0,1,Setiap kali ingin ke pantai pasti selalu ada sunblock merk ini di kepala. Suka baunya yang segar tapi teksturnya yang terlalu kental dan agak lengket saat pertama kali digunakan. tapi sepadan dengan harga dan penggunaan ^^
2932,0,0,1,1,"pertama kali saya beli kypris, saya beli ini hmm, buka botolnya ... enak banget rasanya surga karena ktny ini formulasi baru jadi warnanya gelap bukan putih susu sebelumnya. dan konsistensinya susah mendapatkan hasilnya ... warna merah di wajah lsg menghilang begitu pengaplikasian serum ini dan wajah juga lembab, silahkan beli kembali ya"
1155,0,0,1,0,"satu-satunya toner yang bekerja paling baik untuk kulit wajah saya. pada awalnya kulit akan menjadi sedikit merah setelah digunakan, tetapi tidak bertahan lama. Juga banyak kotoran yang dihilangkan, dan juga membantu untuk tidak memperburuk jerawat."
3979,1,0,1,1,"ini adalah salah satu produk lokal favorit saya! scrub efektif dalam membersihkan, wangi, dan kulit terasa lembab, harum, dan bersih. Saya sudah mencoba yang zaitun (ini adalah aroma paling enak dan netral), kopi dan sekarang saya menggunakan yang pepaya. harganya terjangkau dan mudah ditemukan di supermarket."
631,0,0,0,1,"Layar ini berbau harum, lembut. namun saat diaplikasikan pada wajah memberikan kesan putih keabu-abuan. Menyerap cukup lama pada kulit wajah dan setelah 3-4 jam pemakaian membuat wajah saya sangat berminyak. akhirnya saya menggunakannya untuk tubuh"
237,1,1,0,0,"murah jika dibandingkan dengan produk sejenis, namun teksturnya benar-benar encer sehingga penggunaannya harus sedikit 'boros' untuk mendapatkan efek pelembutan yang optimal. poin plusnya, mengandung SPF tapi tidak lengket. Losion juga cepat meresap ke dalam kulit. baru saja merilis kemasan baru dengan tutup biru khas Nivea, bagi saya kemasan baru ini lebih bagus dari yang lama."
3976,0,0,0,1,"scrub favorit saya. Keharuman mawarnya sangat menenangkan, bikin betah berlama-lama di kamar mandi. Teksturnya lebih kental dari body scrub yang saya tahu terlihat seperti jelly, mungkin karena mengandung red algae. daya bersihnya ok, bikin kulit mulus juga, plus lembab. efek whitening mah saya tidak memperhatikan, hmm ... hehe. intinya saya sangat suka scrub ini"
4391,0,0,1,0,"Salam untuk wajah menakutkan !!!! Ini benar-benar pembersihan yang sangat dalam. pertama kali saya pakai komodeo saya langsung keluar, semakin lama mukanya jadi lebih mulus seperti pantat bayi. kenyal, halus, sangat lembut. tapi karena pengalamannya sangat cepat, jadi saya pakai setiap hari biar nggak mubazir, tapi hasilnya wajah saya jadi berminyak. Saya sudah tanya cs tbb, katanya jangan pakai tiap hari juga. hehe. tapi sejauh ini puas dengan hasilnya, semua komedo hilang."
4118,0,0,0,1,"wanginya segar banget, lulurnya juga tidak terlalu kasar dan lama akan hilang, kandungan produk lumayan banyak, menurut saya mencerahkan banget walaupun tidak terlalu banyak, hasilnya tidak licin dan bersih, overall puas"
4576,0,0,0,1,"Saya membeli ini karena waktu itu ada diskon di Century, itu adalah lulur tubuh dan juga sabun mandi cair dari bahan-bahan alami. aroma buahnya enak banget dan scrubbing oke lah, tidak ada salahnya. lebih baik segera gunakan tangan anda karena kalau pakai shower puff tidak terasa kotor ... tidak membuat badan lengket dan berminyak setelah mandi."
2762,-1,0,1,0,"suka ini. mahal tapi sepadan. pakai ini setelah fte. super duper irit pakai karena mahal hehe. dalam jangka pendek, kulit terasa kenyal dan sehat. dalam jangka panjang, kulit tampak lebih cerah. bukan putih ya, tapi cerah. direkomendasikan dan akan membeli kembali"
846,0,1,-1,0,"Saya membeli ini untuk pertama kalinya, langsung menyesalinya. yang pertama sangat tidak bersahabat tapi bibirnya kering. Saya benar-benar tidak menyukainya. teksturnya sangat berat dan bibir terasa sangat tebal. benar-benar matte jadi gesek saja itu benar-benar lengket. tapi warnanya bagus dan packagingnya bagus dan lumayan kuat, jadi tidak mudah tumpah padahal desainnya standar banget."
2640,0,-1,1,0,"walaupun kemasan model pompa mudah untuk mengukur jumlah pemakaian dan higienis, saya kurang suka karena biasanya saat habis, susah keluar dan akan tertinggal di dasar botol. tidak pernah peduli dengan bau ginseng. mungkin karena sudah terbiasa :) kulit wajah terasa jauh lebih lembab setelah menggunakan perawatan pertama ini, dan menyerap dengan sangat cepat. Selain membantu memaksimalkan penggunaan serum atau moisturizer pada kulit wajah, saya juga suka menggunakannya untuk campuran foundation yang teksturnya agak kental. membuat alas bedak lebih mudah diaplikasikan dan memiliki efek berkilau."
656,1,0,1,0,"saat saya pakai, terasa agak lengket, butuh beberapa saat untuk bisa masuk ke wajah. tapi karena di klaim punya SPF dengan harga yang relatif murah, kadang saya beli lagi kalo pelembab andalannya sudah habis."
2326,0,1,1,1,"Toner Wardah ini sangat bagus untuk kulit wajahku. karena kulit saya normal - kering maka saya memilih jenis toner sesuai dengan jenis kulit yaitu untuk kulit normal. Penggunaan toner ini akan lebih maksimal jika sebelumnya sudah pernah menggunakan pembersih Wardah. aromanya tidak terlalu kuat yang saya suka adalah bentuk botolnya, mudah untuk dibawa dan dibawa. dan juga lucu;)"
2426,1,0,1,1,"Saya pernah mencoba produk ini karena kebetulan ibu saya menggunakan produk ini. wanginya lembut, formulanya juga lembut di kulit. cukup untuk membersihkan sisa kotoran dan sisa make up di wajah. harganya cukup terjangkau."
430,0,-1,0,0,"vaseline health white spf 30 pa ++ adalah body lotion tetapi disebut serum lotion karena menurut vaseline serum ini dapat mencerahkan 3x lebih cepat! woaahhh .... kita lihat ya, saya akan pakai minimal 1 bulan..tapi enak tidak lengket, hanya bungkus kantongnya saja yang mengganggu..saya lebih suka pompa ..."
2512,0,1,-1,0,"garnier - toner multi-aksi aktif murni ini tidak cocok untuk wajah saya. mungkin itu karena kadar alkoholnya lumayan ya. kulit baru segar saat digunakan, setelah itu membuat kulit terasa agak kering. kemasannya ok dan cukup kuat & amp; serat tutupnya."
1839,0,0,1,1,"Dari segi kemasan, sepertinya produk ini memberikan kesan yang menyegarkan bagi penggunanya. wanginya yang lembut dan tidak terlalu menyengat warnanya yang bening dan sekali digosok memberikan efek menyegarkan. Saya terkadang suka malas mencuci muka, jadi saya gunakan ini untuk menghilangkan bekas bedak. Saya tidak pernah menggunakan riasan tebal. jadi saya baru saja menggunakan toner ini. cukup untuk mengangkat kotoran dan bekas bedak, sekaligus menyegarkan"
68,0,0,1,1,"Iya! Iya! Ini tabir surya wajib saya. banyak yang menjadi favorit. pertama, tidak membuat abu-abu, kedua tidak membuat kulit Anda sangat berminyak, ketiga tidak pecah, keempat menyerap dengan cepat, kelima tidak berwarna putih, keenam kontrol minyak yang baik, ketujuh spf dan pa cukup tinggi, terlebih lagi. .. yang kedelapan baunya enak, baunya tidak menyengat, aku tidak bisa hidup tanpanya. membeli kembali? benar"
139,1,1,1,0,"Saya sangat menyukai produk ini. semakin tinggi tingkat SPF dari sebuah pelindung matahari, semakin lengket produk tersebut dan semakin tidak nyaman untuk digunakan, terutama jika itu adalah produk wajah. Tapi kulit aqua ini sangat berbeda dari produk sejenis lainnya. Gel pelembab ini sengaja saya pilih karena kulit saya yang berminyak. Tekstur gelnya berwarna putih dan bila digunakan bisa cepat meresap ke dalam kulit. oke banget kalau setelah itu sederet produk makeup harian ditumpuk. Kulit aqua ini sangat nyaman digunakan dan tidak membuat kulit saya lebih berminyak di siang hari. Setelah saya rutin menggunakan pelindung matahari ini, wajah saya benar-benar terjaga dengan warna kulit. sun protection memang perlu digunakan secara rutin layaknya skincare, namun perlu dibersihkan sebersih menggunakan makeup, dan skin aqua ini tidak pernah menyebabkan berjerawat atau memperburuk kondisi kulit saya yang berminyak / berjerawat. kelebihan: - tekstur gel nya yang membuatnya 'bersahabat' pada kulit berjerawat / saya berminyak- mudah meresap ke dalam kulit dan tidak ada masalah saat digunakan sebagai makeup dasar- tidak membuat wajah berminyak atau pecah-pecah- kemasan oke, ujung botol lancip jadi mudah untuk mengatur pembuangan- spfnya cukup tinggi, bisa digunakan untuk seluruh tubuh juga- harganya terjangkau. kontra: belum. pembelian kembali: pasti!"
150,1,-1,1,0,"Setelah saya tidak tahu sudah berapa kali saya melihat review tabir surya ini, akhirnya saya berani membelinya juga. Awalnya saya khawatir karena skin saya mengalami breakout dengan versi SPF 25, tapi ternyata tidak sama dengan yang ini. Kulit aqua spf 50 ini memiliki tekstur seperti lotion / emulsi, ringan di kulit, tetapi bukan matte sunscreen matte yang juga membuatnya gatal dan tidak pudar putih seperti menggunakan bedak yang salah shade. Saya juga menggunakan tabir surya ini sebagai primer / alas riasan; dan yang mengejutkan, itu membuat riasan saya tahan lama. satu-satunya kekurangannya adalah agak sulit ditemukan dan ukuran kemasannya sebenarnya jelek, terlalu kecil. tapi karena harganya sangat terjangkau, jadi saya tidak akan komplain. membeli kembali? pasti! saya suka produk ini!"
871,-1,0,1,0,"Lipstik warna Mac yang paling saya suka. tidak terlalu berlebihan dan mencerahkan wajah saat saya pakai, setiap saya pakai pasti banyak yang bertanya lipstik apa yang akan dipakai hehehe, harganya agak mahal tapi worth it karena kualitas lipstiknya bagus, awet dan tidak mengeringkan bibir, itu pasti akan dibeli kembali"
2830,-1,0,1,0,"Menurut saya serum ini serba satu, bisa bikin hidrasi, kencang dan bercahaya. pemakaiannya ekonomis, cukup 1-2 pompa saja sudah cukup untuk 1 muka. Saya hanya menggunakannya sekali sehari, saya khawatir terlalu kaya di kulit saya. untuk harga memang mahal, tapi menurut saya worth it banget untuk serum all in one seperti ini"
